Ngramme	Frequence
dele treves	1
treves ne	1
ne tensement	1
tensement la	1
mort tret	1
tret de	1
de larc	1
larc qui	1
ne faut	1
faut el	1
el nesparne	1
nesparne ne	1
ne bas	1
bas ne	1
ne haut	1
haut einz	1
einz met	1
met tote	1
gent en	1
en un	1
et povre	1
et riche	1
et rei	1
rei et	1
et conte	1
et fol	1
et sage	1
et boen	1
le chalenge	1
chalenge tot	1
por soen	1
soen que	1
que vaut	1
vaut donc	1
donc beauté	1
beauté et	1
et richece	1
richece force	1
force puissance	1
puissance gentillece	1
gentillece beaus	1
beaus solaz	1
et joie	1
et deduit	1
deduit quant	1
quant mort	1
mort tot	1
tot abat	1
abat et	1
et destruit	1
destruit quanque	1
quanque len	1
len a	1
jorz bracié	1
bracié et	1
et laboré	1
laboré et	1
et porchacié	1
porchacié et	1
et escreu	1
escreu et	1
et essaucié	1
essaucié a	1
ele a	1
a un	1
un cop	1
cop crabacié	1
crabacié et	1
fet revenir	1
revenir a	1
a neent	1
neent et	1
et esvanoir	1
esvanoir comme	1
comme vent	1
vent et	1
et defire	1
defire comme	1
comme fumée	1
fumée por	1
ce a	1
non li	1
li mont	1
mont fol	1
fol i	1
i bée	1
bée et	1
et santé	1
santé dome	1
dome fol	1
fol si	1
si fie	1
fie et	1
sa joie	1
joie chace	1
chace folie	1
folie dahez	1
dahez ait	1
ait fruit	1
fruit qui	1
ne meure	1
meure et	1
et folie	1
folie qui	1
jorz dure	1
dure issi	1
issi a	1
fame parla	1
parla mès	1
ne dist	1
dist pas	1
pas quanquil	1
quanquil pensa	1
pensa et	1
quant asez	1
asez out	1
out sarmoné	1
sarmoné un	1
un anel	1
anel dor	1
dor li	1
li a	1
doné comme	1
sa douce	1
douce chiére	1
chiére amie	1
amie et	1
li encharche	1
encharche et	1
et prie	1
prie que	1
que por	1
por lamor	1
lamor de	1
lui le	1
le gart	1
gart a	1
tant dele	1
dele par	1
sen part	1
part si	1
si coiement	1
coiement conques	1
conques ne	1
ne sout	1
sout home	1
home ne	1
ne fame	1
fame ou	1
il alout	1
alout et	1
pris ove	1
ove sei	1
sei de	1
de soen	1
tant con	1
con li	1
li plout	1
plout et	1
et sembla	1
sembla boen	1
est issu	1
issu por	1
deu querre	1
terre a	1
mer vint	1
vint outre	1
outre passa	1
passa en	1
une nef	1
nef que	1
il trova	1
trova lores	1
lores a	1
sa veie	1
veie aquellie	1
aquellie parmé	1
parmé la	1
la tere	1
tere de	1
de sulie	1
sulie et	1
et erra	1
erra tant	1
tant par	1
ses jornées	1
jornées par	1
par monteignes	1
monteignes et	1
par valées	1
valées que	1
ne fine	1
fine ne	1
ne ne	1
ne cesse	1
cesse devant	1
il vint	1
a edesse	1
edesse une	1
une cité	1
cité bien	1
bien renomée	1
renomée qui	1
qui ore	1
est rohès	1
rohès apelée	1
apelée ilec	1
ilec a	1
sa robe	1
robe changée	1
changée por	1
por une	1
une viez	1
viez et	1
et depecée	1
depecée et	1
gent ce	1
aveit dor	1
et departi	1
departi si	1
si quanque	1
quanque il	1
out conques	1
conques riens	1
riens retenir	1
retenir nen	1
nen vout	1
vout ainz	1
ainz sen	1
sen fist	1
fist por	1
deu si	1
si delivre	1
delivre quil	1
le covint	1
covint daumones	1
daumones vivre	1
vivre mout	1
mout furent	1
furent dolent	1
dolent au	1
au matin	1
matin tuit	1
tuit li	1
li parent	1
parent et	1
li veisin	1
veisin quant	1
il fut	1
fut seu	1
seu qualexi	1
qualexi les	1
les aveit	1
aveit deguerpiz	1
deguerpiz issi	1
issi les	1
les baesses	1
baesses et	1
les serjanz	1
en firent	1
firent duel	1
et plaintes	1
plaintes granz	1
granz mès	1
mès sor	1
sor toz	1
toz le	1
le pére	1
mére mout	1
mout fu	1
fu lor	1
lor contenance	1
contenance amére	1
amére triste	1
et plaintive	1
plaintive et	1
et gaimentose	1
gaimentose lasse	1
lasse cheitive	1
cheitive dolorose	1
dolorose ou	1
ou est	1
est mon	1
fiz ou	1
ou le	1
le kerré	1
kerré quer	1
quer jamès	1
jamès jor	1
jor nistrai	1
duel dangoisse	1
dangoisse ne	1
ne daflictiun	1
daflictiun de	1
de plor	1
plor de	1
de tribulaciun	1
tribulaciun devant	1
je sache	1
sache novele	1
novele de	1
mon bel	1
bel fiz	1
fiz et	1
pucele quil	1
aveit novel	1
novel esposée	1
esposée est	1
est durement	1
durement adolosée	1
adolosée et	1
et plaint	1
plaint et	1
et plore	1
plore et	1
et jure	1
jure que	1
jamès por	1
por nulle	1
nulle aventure	1
aventure autre	1
autre seignor	1
seignor de	1
lui navra	1
navra eufemien	1
eufemien fet	1
fet duel	1
duel mout	1
grant comme	1
pére de	1
tel enfant	1
enfant et	1
et enveia	1
enveia por	1
fiz querre	1
serjanz parmi	1
parmi la	1
et ça	1
et ioinz	1
ioinz et	1
et près	1
près li	1
li uns	1
uns passérent	1
passérent par	1
par rohès	1
rohès mès	1
mès alexi	1
alexi pas	1
pas ne	1
ne trovérent	1
trovérent sil	1
sil virent	1
virent il	1
il et	1
li donérent	1
donérent de	1
lor aumones	1
aumones quil	1
quil requist	1
requist tot	1
tot porpenseément	1
porpenseément et	1
et prist	1
prist deus	1
deus por	1
quil les	1
les quenut	1
quenut bien	1
bien mes	1
mes il	1
nel quenurent	1
quenurent de	1
rien por	1
ert mal	1
mal atorné	1
atorné si	1
sunt sanz	1
sanz lui	1
lui retorné	1
retorné quant	1
ce veu	1
veu quil	1
quil ne	1
ne lont	1
lont pas	1
pas aperceu	1
aperceu ne	1
ne requeneu	1
requeneu navisé	1
navisé por	1
ert si	1
desguisé megres	1
megres et	1
et pales	1
pales et	1
et despit	1
despit en	1
en povre	1
povre estat	1
estat en	1
en mal	1
mal abit	1
abit nest	1
nest mie	1
quil neust	1
neust pitié	1
pitié de	1
issi changié	1
changié de	1
pais de	1
fame et	1
amis mès	1
mès liez	1
